,name,gmap_id,category,avg_rating,num_of_reviews
4464,Pretzelmaker,0x809ae68c0d0f98b9:0x9b495c1ce73ce453,restaurant,3.7,8
4467,Sunflower Chinese Cuisine,0x809ac70dbb0928cd:0x762b1a58e5a68c39,restaurant,4.3,8
4470,Kamon Japanese Restaurant,0x809ad11fd587adad:0x15166f94dc36cc55,restaurant,4.4,5
4487,Hotel Woodland Banquet Facilty,0x8084d11f1a2843fd:0x8aba58368ea41f0d,restaurant,4.0,38
4496,Carmichael Cafe & Deli,0x809adbfb1a87783d:0x911888ae08e77498,restaurant,4.0,38
4501,Elks Tower Ballroom,0x809ad129e363e55f:0x11cef60f5174a819,restaurant,4.4,18
4513,Woking Express Halal Asian Fusion,0x809acf8e27a8f775:0x73feb63cff43bbc,restaurant,3.4,6
4537,Lucia's Fresh Mexican Grill & Cuisine,0x809ad78fee42797f:0xb71eb10058786890,restaurant,4.5,26
4576,Starbucks,0x809b2b7473a60e33:0x23f0a987676d2bd6,restaurant,3.1,68
4578,Downtown & Vine,0x809ad0d7c50fb77d:0xad70f2535152c34e,restaurant,4.3,18
4582,Bubbie's Love Deli & Catering,0x809adfdd80115d8b:0x4402e24d1999a08d,restaurant,4.7,44
4602,EL RANCHO MEXICAN RESTAURANT,0x809acf3e43629dcf:0x16880fa32eafc5bc,restaurant,4.1,48
4603,Nuevo Vallarta Restaurant,0x809ad73db62f7979:0x252b87b3de20adc9,restaurant,4.2,35
4611,California Pizza,0x809adcbc36c12055:0xe12e7763f2b4cba1,restaurant,4.1,26
4612,Coco Goa Indian cuisine,0x809add31c79ceeab:0x6d5c0ec5d47df932,restaurant,4.4,38
4634,Circle K,0x809aded8109c4de7:0x87dc011d4c6eb6a4,restaurant,4.0,68
4639,Cullincini Restaurant Supply | Equipment | Parts,0x809ad9fd9e16eba1:0x9c85174e9cb0c0c,restaurant,4.6,37
4652,Panaderia Mana,0x8084d0df63f701cf:0xfb5498fedb755cbd,restaurant,4.3,58
4663,Cake & Candy Specialties,0x809ade276067f359:0x9922a88499f95ab9,restaurant,4.7,58
4684,Beach Hut Deli,0x809ade2761b599df:0x806caeec20482b53,restaurant,4.2,58
4685,Krush Burger LLC,0x809ad7243adb9e43:0xd76eadc8234ae002,restaurant,4.3,38
4688,Pho 1920,0x809ac52d25d48d41:0x4c91be6376b0e54e,restaurant,3.9,28
4720,Ko-Ket Riverfront Bar & Grill,0x809ab33dfaa4337f:0xa1b15a6baf9fcd9a,restaurant,4.0,2
4729,Bangkok Garden Thai Cuisine,0x809ad606605e5e19:0x8c6024f669d5993e,restaurant,4.0,7
4733,Nekter Juice Bar,0x809ae533e3df31e3:0x37cb1b84ed40d2a3,restaurant,4.6,13
4736,Mountain Mike's Pizza,0x809ac9f2d0c654af:0x22eb7144bfb879,restaurant,3.8,78
4761,Krispy Krunchy Chicken @Circle K,0x809ad5b3271e8b5f:0x26c1c6c3bf0e0740,restaurant,5.0,3
4762,Thai Restaurant new owner,0x809acfbf6e0ed0a7:0xfec8a799d62e247f,restaurant,4.9,7
4766,London,0x809ad1c974724561:0xa8c5585dbaafc163,restaurant,4.1,8
4770,Estelle's Patisserie,0x809ad129615d1315:0x4e19e1750314b771,restaurant,4.0,28
4787,Bambu Desserts And Drinks,0x80852973591916eb:0x99bfdddf089b4fe6,restaurant,3.7,8
4791,Harvard Street Grille,0x809ad9bedb4cefdb:0x644bf4e8fc993568,restaurant,5.0,3
4808,My Sister's Cafe,0x809ad12d93bfa6d7:0xaff93a81750cb643,restaurant,4.6,72
4809,The Oak Café,0x809adecc04e0f805:0xe9c727d16ee40a72,restaurant,4.6,18
4820,Centennial Ranch,0x809ac80f96eb2aa1:0x1704a6147129b77d,restaurant,4.4,38
4823,Logan's Roadhouse,0x809ade19cb1cbadb:0x3d907fe3e84fd104,restaurant,3.3,67
4838,Urban Grill & Salad,0x809addeded2f8e8b:0xed659a8b0d0594f4,restaurant,4.9,85
4844,Mountain Mike's Pizza,0x809ae5b10bcbdec1:0x43d86a11a2957f56,restaurant,4.5,64
4885,Orange Oven,0x809ad1cbfb61decb:0x2afa97021e90277c,restaurant,4.6,56
4889,Uncle's Chinese Cuisine,0x809ac766c9e62a71:0xb45c63f70ffe202d,restaurant,3.5,18
4902,Wasabi House,0x809ae508262244ab:0x7aca497fd5261475,restaurant,4.0,18
4921,Jersey Mike's Subs,0x809add1dce8b7a69:0x222c5a1a3214ff53,restaurant,4.4,149
4922,ZAAP Thai House,0x809ae569eff7c83f:0xc1a51cd8d1971608,restaurant,4.3,17
4949,Blimpie America's Sub Shop,0x809ac56ffab88425:0xc1ffbcb8f0d79e9,restaurant,3.7,11
4969,Country Waffles,0x809ad6fcc9b1d747:0xb5a85f688bce837,restaurant,3.7,27
4973,Subway,0x809ae50905cb9ec1:0xa0a8eb2ce4f1d5c7,restaurant,4.2,48
4975,Marco's Pizza,0x809ae576b59cbbe9:0x57630337d4c313d5,restaurant,4.7,24
5011,FUKUMI RAMEN - Citrus Heights,0x809adf809a11d6db:0xd380195713dc792a,restaurant,5.0,25
5042,Grub Thai,0x809ad12a265a01d1:0x1cb1a47bc042ff19,restaurant,4.7,15
5043,Viti Curry House,0x809ac5aad9c4fe49:0xc19177bf7f54ecee,restaurant,4.2,29
5046,Jade Garden,0x809ac4ab1513e6df:0xff7a710d025a73d8,restaurant,4.3,14
5047,Corabella's Restaurant,0x8084d1a2e7122a69:0x80d1511510c517e7,restaurant,4.7,87
5050,California Wok and Grill,0x809ac9aa029e6827:0xef825bdfb1f34201,restaurant,4.7,17
5054,Tea Cup House,0x809ad179eb0efa1b:0xc14f1ddaf0b3ce0c,restaurant,5.0,1
5059,Country Club Event Center- Sky Room,0x809adbdc68eb50f7:0x1f20242a0b071d68,restaurant,4.4,18
5069,Bamyan Palace,0x809ad73df2b5f131:0x481f52d4520a4ccf,restaurant,5.0,18
5079,River Wok Chinese Food,0x809ada64e1f357f3:0xfcfe6177b846c5e4,restaurant,3.6,28
5096,Cigarettes Plus Vapes,0x809ac74359b483a9:0x4b4751d9f66934de,restaurant,4.3,104
5106,Leonardi's Pizza,0x809ac65c15e2b857:0xfae7aba66ec88c74,restaurant,4.4,14
5126,Subway,0x809adfbabf510937:0xd333a4fe4419b82d,restaurant,3.9,15
5131,Quiznos,0x8084d15aed58ce39:0xd205ee3e9830203f,restaurant,4.7,15
5134,Hookaholics Hookah Lounge,0x809ac66bb1040b5f:0x28cde8ebaf4b8373,restaurant,3.8,118
5139,Lyon's Restaurant,0x809ade19daadafab:0x5def71e9e7b1c6a,restaurant,3.5,38
5143,Urban Grill & Salad,0x809add554fbf148f:0xe102459d2e6ac6cf,restaurant,4.9,38
5155,El Borrego De Oro,0x809ac571ea88ecc1:0xb9c8beb23ea3f71c,restaurant,4.3,124
5156,Coffee Spot Co,0x809ac741482d2e85:0x972db68159e4bbdb,restaurant,4.7,78
5159,Bober Tea & Coffee,0x809ad184b6a38007:0x5c4c0063813b9076,restaurant,3.8,54
5162,Sidetrax,0x809ad0db4d355f6d:0x5c94125fb171e750,restaurant,4.7,54
5166,Kacie's Donut Lounge,0x809ac8f19a858e55:0x7b8878f539fd8cca,restaurant,4.6,53
5167,JERSEY MIKE'S SUB,0x809ac7b2c0a7d285:0x1302438a4b645efc,restaurant,3.9,26
5184,Birria Y Tacos El Mayo,0x809ac51eb310d913:0x29d0dc404d32a84f,restaurant,4.6,8
5194,Tokyo Fro's,0x809ada59b8f0a687:0xacc0627471125e6b,restaurant,4.0,37
5196,Luigi's Slice,0x809ad0db33e0043f:0x2c71a75e2926bc69,restaurant,4.1,8
5212,Los Gallos Tacos Y Mariscos,0x809ad03ed14a65af:0x76d41674e59fbd9f,restaurant,4.3,14
5217,Ben's Huli Huli Chicken & Shave Ice,0x809adf8defd5fa87:0x5f17f083fd57709b,restaurant,4.6,28
5223,No Moo Foods,0x809ad1f9db56fe45:0xaef9e7bc49e69494,restaurant,5.0,6
5224,Bennett's American Cooking,0x809adb4b6f56b519:0x3e98e5d432aefa46,restaurant,4.7,18
5253,Jackson Catering & Events,0x809ada4d46298b69:0xd1d25dab45de366,restaurant,4.6,28
5256,Cafe 744,0x809ad12f76643747:0x2340ee64b13678bf,restaurant,3.6,28
5258,Carnitas Michoacan,0x809ad711777a8fcd:0x6d8a9938a38fab7b,restaurant,4.3,25
5270,Bella cocina Mexican food,0x809adfdd5e905f3d:0x3fe241666f21f637,restaurant,5.0,4
5294,Tacos My Rosita,0x809ab9f0fb37f46b:0x4f2b9440b583ccd6,restaurant,4.9,8
5306,Pizza Hut Express,0x80852bc901e4b2b3:0xb347f362918ef89e,restaurant,1.9,7
5334,3 Hermanas,0x809ad192d48056f5:0xeabb9023ee258dd2,restaurant,4.4,128
5339,Jen Kitchen Chinese Restaurant,0x809ad03172a57617:0xd00f7c8458bdf905,restaurant,4.6,115
5357,Root of Happiness Kava Bar | Davis,0x808529737cc7527f:0xf03e86a558f2c7d3,restaurant,4.5,178
5377,WHIRED Wine Bar,0x809ad12d833602cd:0x6ecad81a9f21b2b9,restaurant,4.5,48
5378,Chipotle Mexican Grill,0x809ad1a3ec445c47:0x34afea19c28d7252,restaurant,2.4,28
5382,Liang's Joy Luck Garden Seafood Restaurant,0x809ad62375b17d5f:0xc43f4c3e2579c1b7,restaurant,4.0,54
5391,The Dinner Detective,0x809ada1d249667a7:0xf8d2af0217dc730,restaurant,4.7,4
5404,Birrieria Mooooy,0x8084d120ac700001:0x55ca928f35f06f6,restaurant,4.7,18
5414,Pizza Amore,0x809adfd24c07f7c3:0xe04e8b8adb7ff6a,restaurant,4.6,27
5424,Kaboora Chef,0x809adbf9e3902eb3:0xd9c91a615c1da3cb,restaurant,5.0,28
5442,La Bou Bakery & Cafe,0x809adbc4a98e37dd:0xf02c408e7d20c5cd,restaurant,2.8,4
5445,Hot Rods Burgers,0x809ad0c4b36e5c63:0x9037de33cf5d5d86,restaurant,3.0,3
5460,Pizza Hut Express,0x8084d156b124e8d5:0xa711362a2d013d74,restaurant,4.2,8
5466,White Lotus Banquet Hall,0x809ade272ce3b5ef:0x59b6529cd8664dee,restaurant,4.4,68
5469,701 Pizza,0x809adfc043c63707:0xa5e503aa5915628a,restaurant,4.8,192
5474,The Alley,0x809ac9d07a532af3:0xdcd91b4986d06659,restaurant,4.2,26
5487,Starbucks Reserve,0x809ad12db04b75a5:0xfb30f46156a768f,restaurant,3.9,8
5488,Dalla Nonna Elena,0x809ad1df796f3cef:0x4a59015ba79d2115,restaurant,5.0,16
5493,Healthy Hounds Kitchen,0x809ad0984490bda3:0x976bb673774e055c,restaurant,4.8,28
5496,Western Pacific Distributors,0x809ad439302c1395:0x6da882bd18d3c1d,restaurant,3.8,6
5520,Frank's Hot Wok,0x809ad0d174fa58b3:0x5b8734e2e6671cb6,restaurant,3.8,6
5533,Halal Food and Ice Cream,0x809ad1935f082597:0x20944f19fb6daee7,restaurant,3.7,38
5546,Bandera,0x809ada59b86263c9:0xd5b55ac57b216056,restaurant,4.6,158
5547,Nuby's Cafe,0x809ae402de7664df:0x4b8c76f376b965ea,restaurant,4.7,88
5550,Grub Sandwich Co,0x809ada32dfa14175:0x2efbd3d17f31595f,restaurant,4.8,16
5551,Paradise Indian Grill,0x809ad726dd16ef27:0x35ade006ba8ff4f4,restaurant,4.5,78
5553,Subway,0x809ac8daf0a57569:0x7006d29cdd9f2a4a,restaurant,4.1,27
5557,Casablanca,0x80852985d6bea425:0x106e14cc041f7169,restaurant,4.0,26
5587,Starbucks,0x809ad7854ff0c075:0x3c2ee9a68da313c9,restaurant,4.0,955
5588,Bonchon Natomas,0x809b299697b65019:0x15ac78389dbaf2b8,restaurant,4.4,158
5590,Nekter Juice Bar,0x809ad0db4819e68d:0x7b74a0b8a0806389,restaurant,4.4,78
5591,Jen's Kitchen,0x809adf39e65d1e83:0x71f4ae6286473278,restaurant,4.8,38
5602,Alternative Baking Company,0x809ac336c8620267:0x13fdb8238ed758c5,restaurant,3.8,24
5608,Subway,0x809ad0f0dfacb7db:0xf3df77495406ef62,restaurant,3.3,108
5616,The Cellar Wine Bar,0x809ae6ac8416c7b5:0x588ee6ec09f5987e,restaurant,4.3,48
5618,Village Pizzeria & Grill,0x809ad9b7954f3a93:0xa9c459e9c211ac80,restaurant,4.3,114
5626,Subway,0x809ad0dfdb59cb31:0xb243a18a501bd8cf,restaurant,2.6,28
5633,Gatsby's Hamburgers,0x809ada3312371ea5:0x702c6eb4d8a893de,restaurant,4.3,8
5639,Café Express,0x809ae6433276f1fd:0xb7ffbf5c6c6f0bf6,restaurant,4.2,53
5649,Subway,0x809ad161b7b01efb:0x7a88f46af16a2aa3,restaurant,3.5,48
5659,Pasty Shack,0x809ada78bb78f449:0x39eded1612fe96b5,restaurant,4.6,75
5670,The Original Chicago's Pizza & Curry,0x809ac9f965e99985:0x30af8f54b52aca47,restaurant,4.3,68
5681,Pizza Hut Express,0x809add6cd2b6227f:0xe02458d32d29db96,restaurant,3.6,8
5684,Fuji | Sushi Buffet,0x809ac70d7a606dd7:0xf2cf58138dac7b4d,restaurant,4.3,938
5685,Carolina's Mexican Restaurant,0x809ac594b26234cd:0xca360db9afc1119f,restaurant,3.8,646
5691,Outback Steakhouse,0x809ac649069dd60d:0xb14526be4b0d91c8,restaurant,3.8,956
5697,Poke Ichii,0x809ad1b73f40ff6f:0x3c298c18a7b34b77,restaurant,4.8,18
5711,Azukar Sushi,0x809ad6e33f57eb73:0x7367cf5e9ca7e30b,restaurant,4.5,668
5728,The Depot,0x809ad0db4eaa8b21:0xd16cf52be8bbe96,restaurant,4.5,37
5738,Homeros Mexican Food,0x809acf62df2a8eb7:0x52635b231db48d67,restaurant,4.0,46
5753,Slice of Old Sacramento,0x809ad6cd381c775b:0x8000709954ca2ed7,restaurant,4.3,48
5754,Tan's China Bistro,0x809ad13c6ad5579d:0xac666c39bc1a0fd6,restaurant,4.3,66
5771,Sacramento Baking Co,0x809ac4a634e0a251:0xab495c51081e449c,restaurant,4.2,15
5775,Star Ginger,0x809ad12c481beb6f:0x70f83b8aae1fc61d,restaurant,4.6,5
5777,Paragary's,0x809ad12db3ae91df:0x2534248b9892f459,restaurant,3.7,3
5778,Pure Life Juice Company,0x809ae6ab46d08f5b:0xfa191d84a02bd706,restaurant,4.7,37
5781,Gyro Stop,0x809ad72ed41f8537:0xb1641463aa15f84b,restaurant,4.6,54
5782,La Bou,0x809ad12bcf30f7d7:0xcb2bcd1a2ca0d926,restaurant,4.0,54
5790,Shanny Mac's,0x80854d81912c9467:0x2db5b54c96b30b1d,restaurant,4.4,18
5835,Fit Eats,0x809ad0d931d2e29d:0x3aba39cd68e2b487,restaurant,4.2,48
5852,TOGO'S Sandwiches,0x809ade2768d0183d:0xf69bd2ae7fe733a8,restaurant,4.5,166
5857,Crepê cafÉ,0x809ac76b163b11c7:0xc29dc66fed8b8061,restaurant,4.5,18
5861,New York Pizza,0x809adfe7852fbf27:0x4c7c2790052027a5,restaurant,3.2,88
5872,Fusion Rose Events,0x809ac589406b155d:0x299a5523448f50ed,restaurant,4.0,5
5875,T4 South Sac,0x809ac56812bcb255:0x76b32cc6c52ad6d,restaurant,4.2,96
5890,Costco Bakery,0x809adfafd8d4c91d:0x1b2ed2ddcfe08a61,restaurant,4.9,8
5896,Taquitos la bombonera 2,0x8084d1be8ce16a85:0xa204cd7c440d377a,restaurant,4.5,65
5898,El Buen Gusto Market,0x8084d0e2fbe729fb:0x26d9823f2eb0c2dd,restaurant,4.6,35
5915,Capitol Soup & Salad Bar,0x809ad1296ba6e07d:0x8b2d722fe4b82acf,restaurant,4.4,36
5916,520 KTV Cafe,0x809ac529377eaf7d:0xf97c7e060122ad91,restaurant,4.1,8
5918,Nugget Markets,0x8084d0ee23a6f17d:0x364cdd57db5f7a23,restaurant,4.6,1019
5920,Dulce Vida by Quetzal,0x8084d0f25a1b047d:0xb8d058d4cfe40192,restaurant,4.4,45
5927,Papa John's Pizza,0x809ae486d8afa153:0xafe3cdf8bf1ad42,restaurant,4.0,38
5930,Pachamama Coffee Bar,0x809ad0909b986695:0x3466102216f09c2c,restaurant,4.6,227
5931,Ono Hawaiian BBQ,0x809b29fd4c009dd3:0x2900a8347f31a6c9,restaurant,4.1,308
5950,Pizza Hut,0x809ae41509c1230f:0xe078e9ea59db1414,restaurant,3.5,53
5952,Top Shelf Caribbean,0x809ad7c5040ebfa1:0xea25f376d018e80b,restaurant,4.9,16
5969,Round Table Pizza,0x809ada8a580b4a85:0xed1f6ab1035599d5,restaurant,4.0,74
5979,Heat Shabu - Fair Oaks,0x809adb347899b865:0xdc54e8e046a8b314,restaurant,4.5,78
5986,Panera Bread,0x809ac71c6e33dc65:0x6785a367a64ef344,restaurant,4.2,716
5987,Olive Garden Italian Restaurant,0x809ae50edafa1767:0xb1b65c541afd5423,restaurant,4.3,1026
6005,Tacos La Nueva,0x809ad991d4d398c1:0x1319e18cbb9acb64,restaurant,4.4,183
6017,Arteaga's Food Center,0x809ada4b3f1a0655:0xc739f86cd487abd0,restaurant,3.8,48
6039,AL-Maidah,0x809adb3e2c8c544d:0x162371b605e0eae9,restaurant,4.0,97
6040,Wienerschnitzel,0x809ad758f2611d69:0xbac6fa05c532d14,restaurant,3.6,594
6043,Cheers,0x809ad6fb3b363d77:0x381ca220e6d0af56,restaurant,4.1,263
6053,Long John Silver's,0x809abcfd782e6c05:0xe2137a618b041a24,restaurant,3.5,135
6062,Denny's,0x809ad914ab9580cd:0xa18983841b34440b,restaurant,3.6,1644
6068,Wienerschnitzel,0x809ade198ac56655:0x5cca2cc3affc67e1,restaurant,4.0,416
6086,Chambers Room,0x809ad12c7dce01fb:0xfc7434cb03305a74,restaurant,4.1,73
6123,Pizza Guys,0x809ac648b31f78c3:0x71ff6924ced19c49,restaurant,4.2,78
6126,Fire Wings Midtown,0x809ad149a37f8e99:0x3a802f333ec67506,restaurant,4.1,34
6129,Antojo Street Taco Bar,0x809ad17701b57089:0xc03c8ab097103a41,restaurant,4.4,62
6136,Club 2 Me,0x809ada78b9b49241:0x52f75c163bca4702,restaurant,4.4,88
6141,PizzaRev,0x809ade19992a1e31:0xffa590ebf62d1fa3,restaurant,4.3,248
6148,Taco Bell,0x809ad019afb751af:0xe21efa6dc5be9b72,restaurant,3.7,1271
6149,Starbucks,0x809ad92b2f2f267f:0xdfec2dc88a0b8475,restaurant,4.2,798
6150,Haya Sushi,0x809adfba39276747:0xb65a01443520a073,restaurant,4.4,797
6162,Pitt's Stop Restaurant,0x809acfe88d8a2d33:0x8336f03c0a635dd2,restaurant,4.5,116
6168,Chipotle Mexican Grill,0x809ad638eba5eb45:0x5ea247ce7be8b267,restaurant,3.9,826
6176,Shalimar Grill,0x809ac59c3317e12b:0xe0b2c4a66dead86b,restaurant,4.2,106
6199,Cultivé Frozen Yogurt,0x80852974a5bf0717:0xb3640fdd0b4fdc59,restaurant,4.5,78
6211,Little Caesars Pizza,0x809ad1ca0524060d:0x60ba04d7d0790f88,restaurant,3.9,318
6216,Flaming Grill Cafe of West Sacramento - Exotic Burgers & Craft Beer,0x809ad4089aabed9d:0x54fabed528917c3d,restaurant,4.5,515
6218,Five Guys,0x809add83e782c541:0x7de9ceb25aa50fa,restaurant,4.2,677
6224,Papas & Wings,0x809aa3b854e9d673:0x49f8e57878638808,restaurant,4.1,85
6242,Boucane's Smokehouse,0x809afaba525fedf9:0xcb49cf8d98fd12f1,restaurant,4.5,8
6261,TOGO'S Sandwiches--TEMPORARILY CLOSED,0x809ada8a580b4a85:0x9fc705c688595e82,restaurant,3.7,26
6270,Sac Sports Bar,0x809b2b7414100a27:0xf3279060d2c4b390,restaurant,2.0,1
6274,Buffalo's Pizza,0x809ad8d23e9b0505:0xd63468a2ab0b975e,restaurant,4.4,148
6278,Circle K,0x8084d1518c3328b9:0xa96e73f752e3395a,restaurant,3.0,8
6280,KBAR,0x809ad129a3ee4595:0x8c325c33cc5bf20c,restaurant,3.7,58
6294,BurgerIM,0x809ac14cd495b559:0xdc0619eb15037d5d,restaurant,3.4,68
6295,Anna's Vegan Cafe,0x809ad07379144513:0xcdd34f8a305738f5,restaurant,4.7,332
6300,mOO mOo & Nubo,0x809adbe2d050fe63:0x626bca08ef061c47,restaurant,4.6,28
6302,The LODGE,0x809add6ac3a24315:0xa043a1f3ae5224a6,restaurant,4.1,64
6313,Thai Issan,0x809acf91c3dd950b:0x4a8c9bbf82b1e1e9,restaurant,4.4,105
6314,Hi & Buy Pizza,0x809ad1ce2d56b649:0x1c66d2570aad709b,restaurant,3.7,58
6322,Tropics Ale House Midtown,0x809ad15b6750c2b9:0xddfd863b6196794e,restaurant,4.5,108
6348,New York Bagel & Sandwiches,0x809add6b79503569:0x97b32996b3103d13,restaurant,4.4,95
6353,Happy Corner Restaurant,0x809ad1b5ca228255:0x569686d936256082,restaurant,4.4,66
6366,Tres Hermanas,0x809ad0c22ed6c3ff:0x6e86fa1381ca80f0,restaurant,4.4,1985
6370,Shah's Halal Food,0x808529403d00336d:0x898b913036ebc8fb,restaurant,4.9,18
6371,The Boiling Crab,0x809ac56fa4e33517:0x7e5d76b14f7f8976,restaurant,4.4,1767
6373,Round Table Pizza,0x808528352bbc881f:0xf2e3cfefc40ebad4,restaurant,4.0,28
6377,Domino's Pizza,0x809ad6e32317c7db:0xadc5ce735dacf516,restaurant,3.1,284
6381,Subway,0x809ad68bb569e1a9:0xc3d0b52b310a6ddc,restaurant,3.8,68
6383,Denny's,0x809b29fd3703ef37:0xf4f9f7ea7321c312,restaurant,3.4,1098
6387,Blaze Pizza,0x80852973796c76f3:0x94d685802d816550,restaurant,4.5,548
6393,Subway,0x808529909380c32b:0x247c205369daff64,restaurant,3.4,25
6398,Mr. Crab,0x809ad7722971886d:0xf88f28f7d393520c,restaurant,4.0,58
6404,Dutch Bros Coffee,0x809acffd3cb483eb:0x67627e32c30bf7e2,restaurant,4.5,956
6405,Mountain Mike's Pizza,0x809acf62dbfd5a43:0x3dc62829b39a05b7,restaurant,3.8,137
6417,The Virgin Sturgeon Restaurant & Marina,0x809ad691daebb6a3:0x9514f40c8d6be194,restaurant,4.3,913
6418,Anthony's Italian Cuisine,0x809ad6e33499b803:0x95d090a648c2adc3,restaurant,4.3,288
6419,Boston's Restaurant & Sports Bar,0x809adf8ad19ee35f:0xfc6f05b45569d03e,restaurant,4.0,287
6422,The Original House of Soul,0x809ad7df4628da3d:0xfe9208b1b6d0c39e,restaurant,4.4,13
6429,L&L Hawaiian Barbecue,0x809adbe88b6cb6d7:0xb23aef8be2d8f692,restaurant,4.5,263
6431,Seasons 52,0x809ada1e9621cce3:0xb645375b714abbb4,restaurant,4.4,1281
6432,El Pollo Loco,0x809ada4704b97f61:0x6ed880a4b53bc898,restaurant,4.0,837
6434,The Habit Burger Grill,0x809ada3915aa03f7:0x5378e8a27a7d7cac,restaurant,4.4,1478
6435,Kico's Méxican Food,0x809ada30cad0d0ad:0x2062ebeaf31df755,restaurant,4.1,868
6437,Easy On i - Bar & Grill,0x809ad0da8237325f:0xef252e840499d3d8,restaurant,4.5,397
6472,Whitey's Jolly Kone,0x809ad14dc491398f:0x32b9bd7588e531bb,restaurant,4.6,948
6473,La Placita Restaurant,0x809ac5a988d69e33:0x4a289c6427d478a2,restaurant,4.3,103
6483,Swabbies On The River Restaurant & Bar,0x809b2b3488e50d99:0xd4dd61ac90724f7a,restaurant,4.4,1928
6484,Silver Garden & Mongolian BBQ,0x809ad9282e99a27f:0xf3168a13fc67cba1,restaurant,4.5,971
6485,Arby's,0x809ad8af2ce2b269:0xd1708b25712a95d9,restaurant,3.7,776
6496,Chick-fil-A,0x809ada2356fa2cd5:0xd257c6a241cc5bb6,restaurant,4.5,2892
6504,South,0x809ad1215f39dc2d:0xa636a9884c130053,restaurant,4.4,1410
6507,Main Street Lounge - Roast & Vine,0x8084d15cae7c7255:0x9fb41435ffda25e9,restaurant,4.6,8
6531,FoodJets Inc.,0x809ad1db7e75ffed:0xfc293af53ca83f63,restaurant,3.2,58
6538,HomeTown Buffet,0x809adfd19eb77de3:0x7a2b5596b2e6c044,restaurant,3.9,48
6541,Restaurant Ay Caramba,0x809ad97346bbb7bb:0x7b11d335fcde8790,restaurant,4.2,38
6554,Tres Hermanas Davis,0x8085297393fc4803:0x66bdb5ad380a094f,restaurant,4.3,603
6567,Pizza Hut Express,0x809ae4140b104767:0x12fcc650959967c7,restaurant,3.0,5
6568,Subway,0x809ae3d8b0f32907:0x377dcd48b0d5452b,restaurant,4.0,35
6572,Wing Mahal,0x809ae53455cdc33d:0x654519a193f4edb0,restaurant,4.6,18
6573,Steve's Pizza,0x809ae55a7e97c515:0xc19f76f5aa2db8a0,restaurant,4.6,18
6575,Pressed Juicery,0x809ae7dea5ef5411:0x99733e38e9177727,restaurant,4.0,5
6576,Lazi Cow - Sacramento,0x809adb7da8ab5873:0xa28cf984d4956b40,restaurant,4.6,17
6579,Ttobongee Chicken,0x809ad7289df60045:0xaf7450c5c73589a3,restaurant,5.0,3
6603,T4 Natomas,0x809b29df1c179113:0xdd6abbae88a13361,restaurant,4.4,148
6606,Tacos La Piedad Mexican Food,0x809ad779d74d1177:0x7168843402658fd6,restaurant,4.4,28
6611,Roosters Breakfast and Mimosas,0x809adb29dd812a63:0x55aaf76459694a91,restaurant,4.3,78
6612,Pho Tasty,0x808529dd4dc45df1:0x5aaeebf54115c7a9,restaurant,4.0,8
6615,85°C Bakery Cafe,0x809adb318296a233:0x84a393b6bcb62c4a,restaurant,4.4,138
6620,El Cora Birria | Estilo Tijuana,0x809ac523c3259ae3:0x99dabff62e9d453f,restaurant,4.5,97
6627,Fiattos Pizzeria,0x8084d11ed5513c15:0xcf385ccb0baded62,restaurant,3.9,33
6628,Crepeland,0x8084d17bd1a377a5:0x3a8a29f0d0706453,restaurant,4.3,28
6629,L & L Hawaiian Barbecue,0x8084d1b9ed6a710d:0x3b45357a445fe57b,restaurant,4.3,13
6632,Lollicup,0x809acf916c28527b:0xfc08ceef8993e9c4,restaurant,3.8,12
6634,Claim Jumper Restaurants,0x809ad0d5fe4ce459:0x76a96f2fa0909bbc,restaurant,4.1,1257
6670,Hock Farm Craft & Provisions,0x809ad0d82c063409:0xef35b958520ee7b2,restaurant,4.4,78
6671,Los cuates birrieria y mariscos,0x809ad17cb73cd03d:0x68335eab6bd82a16,restaurant,4.6,27
6703,Memphis Southern Kitchen,0x809ada1ed1438ba1:0xba7be4c97c95fb6b,restaurant,3.2,58
6711,Sterling Hotel by Wedgewood Weddings,0x809ad0d68bf39aeb:0x4150238a4e10649b,restaurant,4.4,67
6721,Denny's,0x809add820c8b2e85:0x1e6bf59acfd05c4,restaurant,4.1,1583
6722,Sizzler,0x809adb923d98960b:0x79fbb7fafc3241c,restaurant,3.9,518
6742,Taco Bell,0x809ada1dd4cd3bcd:0x2b8dc23719e26a53,restaurant,3.7,16
6743,Maydoon Restaurant,0x809ad1bdad3fee27:0xa90c094da252e7ea,restaurant,4.6,98
6745,Terri Does Desserts,0x809adbb7d3e9497f:0xe5d772dd8a4a4271,restaurant,4.4,7
6746,Zak’s Bar & Grill,0x809add64e99a26bf:0xc8504a9c5cd0a84,restaurant,4.1,116
6747,Mariachi Mexican Bar & Grill,0x809ae70ae1df9467:0xd04e186dde4e006f,restaurant,4.3,38
6748,Land Park Sandwich Spot,0x809ad054af307071:0x840a58f7beb66753,restaurant,4.5,238
6770,Round Table Pizza,0x80852964118b368f:0x9949f08947cd6c26,restaurant,3.7,38
6774,Thai Spoon Restaurant,0x809ad63804fc34d1:0xb59597d8de61f407,restaurant,4.3,335
6776,Burger King,0x809ac70293c1c361:0x43f2904c52940952,restaurant,3.7,355
