gmap_id,category,avg_rating,num_of_reviews
0x809adaffe396ef19:0x45b4975905de53fc,['Dry cleaner'],3.6,8
0x809ac4f242a1bae1:0x3383621689186d19,['Builder'],3.8,4
0x809ae801a46cb239:0x55738fed489d6e7e,"['Auto parts store', 'Auto parts market', 'Recycling center', 'Used auto parts store']",4.8,18
0x809adf47dd99d987:0xc3b69f1e2ed31213,['Gift shop'],4.4,18
0x809ad9eaeddda341:0x67c13c0ad8a18124,['Convenience store'],3.9,8
0x809ade25a651bcbb:0x6bea6820bca66a41,['Bank'],2.4,35
0x809ac59efe088f9b:0x801cbddf362d465a,['Auto glass shop'],4.5,98
0x809adccb41fc9599:0x82b2bc0e56266689,"['Auto glass shop', 'Glass repair service']",4.9,25
0x809ac7542dcd0b9f:0x29fd87b3d00e18b5,['General contractor'],4.0,8
0x809ad0aabcf2ae47:0x522cedb8379cdb61,"['Medical group', 'Doctor']",1.8,25
0x809ad054b82da3b7:0xc0df4b61d7cc8d00,['Restaurant'],4.0,1
0x809ad1ca09efc1b1:0xfd96a292930a92b1,['Cafe'],4.0,2
0x809ad89a7c31fd29:0xfe734e2cacbdf46b,['Auto parts store'],4.5,8
0x809ad72cd1e2d91f:0x535f3a9ccab87722,['Corporate office'],3.6,7
0x809ad72cc57f7471:0x2ddeee16aed3b505,['Homeless shelter'],3.6,8
0x809adb42dafd1c59:0xd3608bccf5595c91,"['Apostolic church', 'Church', 'Pentecostal church']",4.6,18
0x809ac76c223096bb:0xd1f595afe5d86d0a,"['Hair salon', 'Barber shop']",3.9,18
0x809ade308c831197:0x8f270b8fe3759b69,"['Bankruptcy attorney', 'Divorce lawyer', 'Estate planning attorney', 'Real estate attorney']",4.7,8
0x809ad047467b257b:0x54a7a0a1e3edfd8c,['Smog inspection station'],3.7,7
0x809ad00ebdd2ca5f:0xa5a3e5a17dfb269,['Landscaper'],5.0,1
0x809ae4089b048957:0xa58cc30533a5b54a,"['Hospital', 'Specialized hospital']",3.6,64
0x809ac345999d8211:0xc6daf90df8d0f0f4,"['Juvenile court', 'County court']",1.7000000000000002,6
0x809adf8a0d303775:0xbe2ecdc0a9b19ec1,['Liquor store'],4.4,18
0x809aef492f87e5cd:0xa666fcabc55c179f,['Park'],5.0,18
0x809ad0edda68afa5:0xe029bebd2d621128,['Church of the Nazarene'],4.8,25
0x809ad015ec1db82f:0x2c68eefd5450fd9,['Party equipment rental service'],4.6,64
0x809ad7840103884d:0x51b0d4fffd9676a5,"['Equipment rental agency', 'Building materials supplier', 'Industrial equipment supplier', 'Material handling equipment supplier', 'Propane supplier', 'Truck rental agency']",4.2,15
0x809ad717bc92c257:0xb409882b36a26d4a,"['Retirement community', 'Low income housing program']",4.3,6
0x80851802eae2e501:0x7ccf41ce79803dc7,['Property management company'],3.1,8
0x809ac649611cffd1:0x8d7086f22b899e98,['Wellness center'],4.9,118
0x809b29d9d404433d:0x88c1b284a27f9d37,"['Elementary school', 'Public educational institution', 'School']",3.6,8
0x809ada1ed403d861:0xc9c90386ecae8db0,['Nail salon'],2.9,46
0x809b29f4ed2415e1:0xfa020ce25d9b6887,"['Middle school', 'Public educational institution']",2.5,26
0x809ace11caef37c7:0xb38a74229dc55b59,['School'],3.9,18
0x80852901bfddd01f:0xef5c33acec5ec309,['Restaurant'],4.0,38
0x809ad0c4c164cd2b:0xe4b20a513b7729a7,['Digital printing service'],4.1,27
0x809ac620ae9c4def:0x3647bc5269ab0ecd,['Hair salon'],4.3,76
0x809ad1c570bb2d37:0xea0105efab9de221,['Parking lot'],5.0,1
0x809ad7c84e8ed4e9:0xe236c71a772206cc,"['Design agency', 'Architectural designer', 'Furniture manufacturer', 'Interior designer', 'Surveyor']",5.0,4
0x809ad9fe260beeed:0x24c2b56af430ac74,['Warehouse'],5.0,4
0x809ad72dfe7cf981:0xce226a3288e467e8,"['Restaurant supply store', 'School']",3.8,9
0x809ad73dbb66818b:0xf35abdcc4333b63d,['Shopping mall'],4.2,33
0x809ad0f45bd1bbdb:0xf4214178d9f5d85e,"['Non-profit organization', 'Foundation']",5.0,2
0x809ad758b410f11b:0x6a6aef4b5f1a3337,"['Restaurant', 'Store']",3.7,28
0x809ad98d67f80d4b:0x7dc10c37ee9e6a7d,['Playground'],5.0,2
0x809ad7280b67f385:0x4f04f9372a336517,['Corporate office'],4.2,8
0x809ae7fe9b57ce63:0xf66c987153c0c472,['Motorcycle repair shop'],5.0,18
0x809acf8ed9dc3dd1:0x992033e719cb358a,"['Bank', 'ATM']",4.3,25
0x809adb542210fb91:0x20b9b549fa46caca,['Non-profit organization'],5.0,1
0x809ac444c7d49a37:0xd9d2feead776b153,['Child care agency'],4.0,2
0x809ac5387a4d166d:0x9a9a7a0d0cb87b77,['Church'],4.2,5
0x809ad03f4855f509:0x160b4140a89df9a6,['Beauty salon'],5.0,17
0x809acff64ce257a7:0x13e51b038c8eddfe,['Insurance'],3.4,8
0x809ada652009e4e1:0xdb82e2d8645add70,['Cafe'],4.2,18
0x809ad75b00bbbbe1:0x4c9480c26ecd3cd8,"['Vegan restaurant', 'Brunch restaurant', 'Cafe', 'Dessert restaurant', 'Health food restaurant', 'Organic restaurant', 'Restaurant', 'Vegetarian restaurant']",4.6,13
0x809ad96b7b1835bf:0x884bacf96e440bb9,['Massage therapist'],5.0,5
0x809ad9f0405c5ce3:0x1c93e2f6e1e4dbe5,"['Bankruptcy attorney', 'Bankruptcy service', 'Law firm']",4.7,44
0x809ad9fdbd707b73:0x44bb8fa9476ef6c0,['Auto body shop'],5.0,126
0x809ad41005a50f07:0x8d2a16b0b781c30f,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telecommunications service provider', 'Telephone company']",4.6,8
0x809ae500eb44816b:0x5dcc7635cebd1e63,['Vitamin & supplements store'],4.4,8
0x809adbc88051c977:0xf05001fba3c2df41,['Real estate agency'],3.8,27
0x809ae14176c6cc1f:0x177f014e5513b5e,"['Architect', 'Drafting service', 'Kitchen remodeler']",4.7,3
0x809ac724773d483d:0x60ea03d7783f18ab,['Massage therapist'],4.2,63
0x809ac87fd5786ec1:0x948b6a30d8660f65,['Beauty salon'],4.5,88
0x809ac93e4ccb9cfb:0xc3e812e3565880a7,['Barber shop'],4.7,46
0x809ac7aea262bd63:0x37356378b9d19449,['Social services organization'],4.8,16
0x809add5613a46019:0x902e4e0a5d55e864,"['Upholstery shop', 'Auto auction', 'Auto upholsterer', 'Boat cover supplier']",4.7,38
0x809ada91d13b03ad:0xf7921329b61f1fb1,['Auto repair shop'],4.8,58
0x809ae5aee49d323b:0xbfa4046e7d33f19e,"['Fitness center', 'Gym']",4.5,4
0x80852973bc466539:0x3550cb8cb9ed4fcf,['Restaurant'],3.8,4
0x809ad7450f0d0021:0x28acc9421c1cf4ea,['Metaphysical supply store'],4.7,25
0x809ae819b6b8aecb:0xcce24e03086ec7b8,"['Truck rental agency', 'Trailer rental service', 'Van rental agency']",4.5,8
0x809adf8c17bcf69b:0xb698574e67a263a1,['Labor union'],3.0,2
0x809ad75bd36a1a65:0x2d517221129b2d3,['Clothing store'],5.0,3
0x809ad47c40547d6d:0x4ee8dd78d2cada59,['Carpet cleaning service'],5.0,8
0x809ae690ed761b1f:0x5415ab33f39fe76b,['Aerospace company'],4.3,6
0x809ae501be66b909:0x6f93a6d8268ae451,['Pilates studio'],5.0,18
0x809ae5130cf6bd49:0xe8b90d175651a068,['Pet groomer'],4.9,24
0x809add6ceed2c42d:0x216464bac4aedd5f,['Restaurant'],4.0,2
0x809ada6328adbaf1:0xf164949dad5115c9,['Clothing alteration service'],4.3,8
0x809ae77e6d3a58f9:0xd375140d40f6466c,"['Carpet cleaning service', 'Commercial cleaning service', 'Upholstery cleaning service']",4.0,4
0x809ad12868ec5cf5:0x4ceb43d383d62a5a,['State government office'],2.7,33
0x809ad04e7615d927:0x34046a5b928b7e0b,['Auto repair shop'],4.5,58
0x809ac7ee8aff883f:0x93081711af05dcfb,['Real estate agency'],5.0,2
0x809add51cd82e79d:0xbe3b8841f28d4390,['Laundromat'],4.9,38
0x809ada990010069d:0x7c1fcf86fca43e33,"['Church', 'Presbyterian church']",4.8,8
0x809ad12c5086be97:0xa24afbdc1ec7ac42,['Pizza restaurant'],4.3,6
0x809ad0f08615e7a5:0x29a127a5847c168a,['Adult entertainment store'],4.6,13
0x809ac5c121c5482b:0x8271b32c5ff0d656,"['Accountant', 'Bookkeeping service', 'Tax preparation']",4.9,27
0x809ac73bedd70f17:0x8d374fc307309dd0,['Video arcade'],4.7,27
0x809ad21c14857e05:0xc9928221416d7a19,['Carpet cleaning service'],4.0,4
0x809ad95e1cf1458d:0x7310177657db5a51,"['Used car dealer', 'Auto broker', 'Auto market', 'Car dealer', 'Car finance and loan company', 'Used truck dealer']",4.5,38
0x809ad97f1beed39f:0xe7cbfbae51f5b443,"['Paint store', 'Interior designer', 'Wallpaper store']",4.8,8
0x809ad7381afd6843:0xceaecec727b67574,"['Coffee shop', 'Cafe', 'Juice shop', 'Tea house']",4.4,98
0x809a9753740d49fb:0x8448f29f3b81e953,['Ranch'],5.0,1
0x8084da80a0e7b2a7:0xedecb0d87d04e2ff,['Trucking company'],4.0,2
0x809ad6bba5b80553:0xce87881c9e592a0c,"['Apartment complex', 'Apartment building', 'Apartment rental agency']",4.2,98
0x809ace0dc11a6987:0x8d41b908e45f5796,"['Assisted living facility', 'Adult day care center']",4.5,2
0x809ace006e35d351:0x963b9bbc95c833d7,['Park'],3.8,18
0x809ad43cdd9df7e1:0xdbada6b1c2fb20bf,"['Vitamin & supplements store', 'Health food store']",4.3,4
0x8085295788e33d39:0x354e6608f41bb626,"['Chocolate shop', 'Candy store', 'Gift basket store', 'Gift shop']",4.9,8
0x809ad46a923f917b:0xbd9f90ff8f5258c8,['Auto parts store'],4.0,2
0x809aa3213179d929:0x66b093ed9c8b5214,['Fence contractor'],3.6,36
0x809ad02257a54ce1:0xcbaf91b72e2c6d36,['Ice cream shop'],4.6,58
0x809adf21f7e21e37:0x1134b4a69fb518ce,['Pool cleaning service'],4.9,47
0x809ad965e2ae0b2b:0xc8cc72e72d39506f,['Private investigator'],4.0,1
0x809ad8912d93c0a5:0xdb94273c9b3c2cf6,['Upholstery shop'],4.7,28
0x809acfd9b7bfbe95:0x2f865d83e481a5da,['Car stereo store'],4.4,8
0x809ad90b0ee2123d:0xbe3e2a2bc6634524,['Car dealer'],3.5,18
0x809adf1e3c8b8feb:0x4afb3c325d36da7b,['Car dealer'],3.2,62
0x809ada35053269bb:0xc0202bd149f2b3b8,['Car accessories store'],5.0,1
0x809ada214a4b8ed5:0x880c255cef766859,['Social services organization'],4.1,17
0x809aded8389da42b:0xc62e80a542933733,['Chiropractor'],5.0,1
0x809ad6dcbc0b09b9:0x15a69479c242cf4,['Convenience store'],2.7,6
0x809add83d139db0f:0x5949292ed83aba25,"['Pizza restaurant', 'Delivery Restaurant']",5.0,2
0x809adba4014619df:0x15997c6d9775a64f,"['Car dealer', 'Used car dealer']",5.0,4
0x809b1ed8794836ef:0x888f8e024080bb25,['Cabinet maker'],4.2,5
0x809add43e3964341:0xea927e52019c38b9,"['Corporate campus', 'Auto insurance agency', 'Home insurance agency', 'Insurance agency', 'Life insurance agency']",4.2,24
0x809adf2dc17f1fc7:0x763bd1e00ce5a1ab,"['Truck rental agency', 'Moving and storage service', 'Moving supply store', 'Propane supplier', 'RV storage facility', 'Self-storage facility', 'Trailer rental service', 'Trailer supply store', 'Used truck dealer', 'Van rental agency']",2.9,84
0x809adf1c23f43fe7:0x50d8ebb3ce1547e9,['Sign shop'],5.0,1
0x808fcabaf8858665:0xca489d1db7eeaebf,"['Computer repair service', 'Computer service', 'Computer support and services']",4.3,28
0x809adf2016b32395:0x9aee98c9551ba05f,['Used clothing store'],5.0,1
0x809ad9f910de9517:0x7c6e9f3a05226b5b,"['Cosmetics store', 'Beauty supply store', 'Gift shop']",4.2,8
0x809add63d7479137:0xc33b44f480bd53a2,"['Self-storage facility', 'Moving and storage service', 'Moving supply store', 'Packaging supply store', 'Propane supplier', 'Trailer rental service', 'Trailer supply store', 'Truck rental agency', 'Used truck dealer', 'Van rental agency']",3.7,68
0x809ae6ac82bd402b:0x329fd13cfc0b0ed1,"['Chiropractor', 'Nutritionist', 'Wellness center', 'Yoga studio']",5.0,28
0x809adad51f7768e3:0x5e8fd407772269ce,"['Machine shop', 'Metal fabricator', 'Theater supply store']",5.0,4
0x809adf1e6751b221:0xb59d14fa22a5ac1e,['HVAC contractor'],4.9,227
0x809adfd24c07f7c3:0xb7254a150f4c0303,"['Beauty salon', 'Hair salon']",4.0,8
0x809ade19bde466d5:0x7e6d324abdf79c10,['Tobacco shop'],4.6,17
0x809ad0fa9875f5af:0x64c8d327b670539c,"['Video production service', 'Movie studio', 'Video editing service']",5.0,5
0x809ae6acebd7e965:0xaa60a805ee182ae3,['Rodeo'],4.2,8
0x809ae6acf4cdf7ad:0x33dc01215e2d7017,['Wine bar'],5.0,2
0x809ad542a2cc7b1f:0xf1885032c94bb0f8,['Auto parts store'],4.9,108
0x809ad7caaa0cd6ab:0x2dceee3eb0b55e4f,"['Internet marketing service', 'Marketing agency', 'Marketing consultant', 'Website designer']",4.8,8
0x809ad989bcf55231:0x34c00fbe8b61e28d,"['Bridal shop', 'Dress store', 'Invitation printing service', 'Tuxedo shop', 'Wedding store']",4.3,58
0x8084df8b35fb6547:0x6278b9261888e14a,['Public library'],4.4,6
0x8084df8d5a1e9ed1:0xce544e0f947585ea,['Trucking company'],3.9,18
0x8084dfefae8e01f7:0xadd90340e06c43ad,['Cemetery'],5.0,3
0x809ac554e96bd747:0xaf4ac084a05bb2fa,['Pawn shop'],4.1,38
0x809adb5bc0b6ab01:0x604f6f7b8609fb35,['Apartment building'],2.3,3
0x809ac56e0a89a93b:0x10fed6606b04b2db,['Bridal shop'],1.0,1
0x809adb5b4198fc93:0x236bbf9ca9a6670c,['Apartment building'],2.9,7
0x809ac52fa8e173e7:0x1cb14105f4d8a950,['Vaporizer store'],4.0,6
0x809ac4971b1fde7f:0x9686db3fcba8d9b6,['Roofing contractor'],3.7,8
0x809ac56f4770c02d:0xd0744c4673e4c44b,['Florist'],4.7,14
0x809ad6fb3b363d77:0xedb3e74198ac88c1,"['Tax preparation service', 'Tax consultant']",4.8,87
0x809ac6530c11ebbf:0x83f507659694f3b5,['Apartment complex'],4.3,8
0x809ad981f4b5d6d7:0x7ee0a18b0885305e,['Dry cleaner'],4.9,18
0x809ad77afd820c49:0x684264e4172b8813,['Transcription service'],5.0,1
0x809ace22f36bce0d:0x189e29fc352430c,['Donations center'],3.4,8
0x809adac3a04e192d:0x32006fe9679d2190,"['Landscaper', 'Lawn care service', 'Lawn sprinkler system contractor']",3.5,17
0x809ae6adadc7f419:0xb946fe72b67b9cef,"['Electrolysis hair removal service', 'Facial spa', 'Permanent make-up clinic', 'Skin care clinic']",5.0,58
0x809add7aa3d7277b:0x8ac552f324f19952,['Paint store'],4.8,8
0x809ac524f7bb5fad:0xd5b98f57006b81ef,['Auto body shop'],4.7,68
0x809ad1a73f39fa29:0xbe4fb72cb78916c3,['Home goods store'],5.0,7
0x809ad1caee243d97:0xb49a6dcc73e837fc,['Home goods store'],5.0,4
0x809ac717cffa6e11:0x36104302adfc2d82,"['Locksmith', 'Key duplication service']",4.0,6
0x809ac7901af16e5d:0x14c3c77a9d3b8fa4,['Event venue'],4.5,8
0x809ad0948772cfcf:0xacd2b8f9a5bec0fe,['Doctor'],4.5,126
0x809ac4960c967ecd:0xdf60ddd6df853da3,['Convenience store'],3.1,13
0x809ab8aa89cff8c9:0x720f0327bb27cfda,"['Auto parts store', 'Raft trip outfitter']",4.4,18
0x809ad9a529a89e61:0x10c2ad1351de5dae,"['Forklift dealer', 'Forklift rental service', 'Material handling equipment supplier']",4.4,16
0x809ad413c3fdec39:0xe789d1eacecf776c,['Repairs'],4.8,8
0x809adcbcdc5dd50f:0x814ab7ee32351220,['Hair salon'],4.7,26
0x809ada54e97b5d69:0x6b249d88c692a7f6,['Cocktail bar'],4.3,11
0x809b29e35db4c2a3:0x8002378fd5e4e4bb,['Pharmacy'],2.1,8
0x809ada52de54bea9:0x3ea1839c6995c23,['Mental health service'],4.0,4
0x809ad0e0aebbfa6f:0x234038450439c871,['Bank'],3.4,8
0x809ad623cdedc267:0x1d0c62c88877eceb,['Art studio'],4.1,8
0x809b221400000001:0x6eae8d5dbc9e5217,"['Garden', 'Manufacturer']",5.0,5
0x8085297147319753:0x9fad121f12491e53,"['Computer repair service', 'Computer consultant', 'Computer support and services', 'Data recovery service']",4.5,75
0x80852982c8a62fb1:0x721d427131012e66,['Grocery store'],4.4,57
0x809ad6f257cd765b:0x88584e5c6c3e32ca,['Insurance agency'],3.0,1
0x809ad9a69867d1f5:0xb0b0c60e27aebcec,['Phone repair service'],4.9,122
0x809ad758b8b89587:0xbd61fe0bd9853151,['Thrift store'],4.0,1
0x809ad0e7f5d1facd:0xcafac9c58c93eacf,"['Cafe', 'Coffee shop']",3.7,3
0x809ae6ac99b06a6d:0x967609aaeba629a9,['Brewery'],4.1,16
0x809ad094f4099d43:0x7032e2500fa35c34,['Bakery'],4.8,5
0x809ad0d5a9947c6f:0x2c81772ccd7d8c67,"['Bakery', 'Dessert shop', 'Wedding bakery']",4.0,1
0x809ae68c247fe93b:0xbdb6ece2f2327f50,"[""Women's clothing store""]",4.0,3
0x809ad0d85ff495e1:0x9dd857db2abd6fe,['Picture frame shop'],5.0,1
0x8084dff4a346638d:0x12ce17d4b693ba22,['Caterer'],3.7,7
0x809ad1a3ef77120d:0xe889623862a73907,['Recycling center'],3.5,14
0x809ad404adb71c6f:0x801f75b53b8fa1c9,['Antique furniture restoration service'],4.6,8
0x809add2791dfe3b5:0xc8e20da92ab6cbca,['Environmental consultant'],5.0,4
0x8084d1511321a8a7:0x2267f940ed87c5e5,"[""Women's clothing store"", 'Plus size clothing store']",4.8,28
0x809ad41071498c69:0x7d3c15cf67013209,"['Truck dealer', 'Store']",4.3,17
0x809ade24790d9299:0x206a92e6fe84a9f4,['Shopping mall'],3.9,34
0x809ac456b86bfbc5:0xbd16cc2574f499c8,"['Tire shop', 'Car repair and maintenance', 'Truck repair shop', 'Used tire shop', 'Wheel alignment service']",5.0,18
0x8084da9a7364b5cd:0xca8e996f7b3630a4,['Motorcycle repair shop'],4.8,18
0x809ae7f999d0a621:0xb475d90b75dcc304,"['Mechanic', 'Auto electrical service', 'Auto restoration service', 'Auto tune up service']",4.4,35
0x8084d102d980b103:0x74d83d6ed8609a42,['General contractor'],4.7,6
0x809adbcd5692898d:0x462b1dbcd0e5d83,['Doctor'],2.3,3
0x809adbc4a789bf97:0x8dfeddac76ebbdb6,"['Restaurant', 'Bar']",4.1,38
0x809ade2708e3c5b7:0xae0b8ac93c167ede,"['Beauty salon', 'Nail salon']",4.8,58
0x809ac76dc41a6c0d:0x64036f7d3810428b,['Motor vehicle dealer'],5.0,2
0x809ac4ef9212127d:0x59ae996466b3e0e5,"['Moving and storage service', 'Mover', 'Self-storage facility']",3.5,18
0x809ac43ace581bf9:0xda7f5edb2ce600e1,['Adult entertainment club'],3.3,3
0x809ae48734ff7699:0xd659d22c40bd7e66,"['Coffee shop', 'Cafe', 'Espresso bar', 'Tea house']",4.3,8
0x809ae45b54b2d69b:0xf6fd6992ac88443,"['Apartment complex', 'Apartment building', 'Apartment rental agency']",4.4,48
0x809ae45ba6479061:0x5b1cd11742a84e15,['Beauty salon'],4.0,4
0x809ae45442bab841:0x7eb8d75141553916,"['Passport photo processor', 'Photo lab', 'Photo shop']",3.7,3
0x809ae45e6b820193:0x461fda5541881fcb,['Park'],4.7,6
0x8084d0f305d4c56d:0x2569725291f727b7,['Cell phone store'],3.9,24
0x8084d08cb06a5fb1:0x631c81d190db7b4c,['Water purification company'],2.7,6
0x809aa315d6726b5f:0xa3cd5c555bc31e7b,"['Insurance agency', 'Auto insurance agency', 'Home insurance agency', 'Life insurance agency', 'Motorcycle insurance agency', ""Renter's insurance agency""]",5.0,18
0x809ad0beb1acfa29:0x67c443ce4b38fd07,['Beauty salon'],5.0,8
0x809ac456ced6d2ed:0xce84d7d904cbe260,"['Logistics', 'Freight forwarding service', 'Shipping company', 'Shipping service', 'Transportation service', 'Warehouse']",5.0,5
0x809aa2d328923d55:0xded847f9fc4af33c,['Well drilling contractor'],4.2,8
0x8084d146c8486aa7:0x363e350a0deb64ca,"['Credit union', 'ATM', 'Bank', 'Financial consultant', 'Financial institution', 'Investment service', 'Loan agency', 'Mortgage lender']",3.2,8
0x809adb06cbe7904d:0x109b68a13b796625,['Car detailing service'],5.0,7
0x809ada351a5b7f87:0x835e322fe1aea743,['Website designer'],5.0,4
0x809b20042dfe473f:0x5cfd2656f1804ed5,"['Insurance agency', 'Auto insurance agency', 'Insurance company', 'Life insurance agency', ""Renter's insurance agency""]",5.0,118
0x809ada351c822f71:0x67f339d47be3adbb,['Recycling center'],3.2,8
0x809ad637ddec311b:0x2651d89c25af738,['Loan agency'],4.1,28
0x809ad0ed48b9254b:0x5b31a8e64372eb74,['Doctor'],4.1,8
0x809adf002937cc9b:0x681bed7be46d5dc9,['Medical clinic'],2.4,18
0x809ad14af5bba73b:0x7c5dba998f87de46,['Apartment building'],4.4,8
0x809aded39dc5f319:0x5c8004ab48848ada,['Bakery'],4.7,27
0x809ad8c4aec5f18d:0x393e58aac790d4dc,"['Building materials supplier', 'Building materials store', 'Flooring store']",4.5,34
0x809ade1818cb7b21:0x4718c1065775967e,['Media company'],5.0,15
0x809ad9eaf8b57441:0x6c757e849416a271,['Auction house'],5.0,3
0x809adb703a807df1:0x558223fd958841ff,['Barber shop'],4.8,18
0x809ae41d0bb6accd:0x8ef4c4532c7acc5,"['Medical laboratory', 'Blood testing service', 'Diagnostic center', 'Drug testing service', 'Paternity testing service', 'STD testing service']",2.7,16
0x809ada81011f1d6f:0xb6ad7944f91e016f,"['Auto repair shop', 'Auto air conditioning service', 'Brake shop', 'Car detailing service', 'Small engine repair service', 'Transmission shop']",4.8,144
0x809ac73ef2439f99:0xa5ffdc86234c9e08,['Fitness center'],4.4,44
0x809ac4dcdde91663:0x8af89606727b12d8,['Construction'],4.9,12
0x809ad1d04ea0a2c7:0x1842166586f430b3,"['Aircraft rental service', 'Flight school']",3.9,8
0x809ad98b705d490b:0xc40c8238e9b394ab,['Used car dealer'],4.6,155
0x809add1e66cfa0af:0xe492842202268ed3,"['Furniture store', 'Appliance store', 'Cell phone store', 'Electronics store', 'Furniture rental service']",3.6,18
0x8085296385ccb757:0xa67d1badb87c714f,"['Bank', 'ATM']",3.8,8
0x809abf555ebb2e9b:0xd3b78d971e2d20aa,"['Auto repair shop', 'Smog inspection station']",3.6,28
0x809ac0ab11e45c01:0xf8101f0189e4c14e,['Pool cleaning service'],2.0,2
0x809ac76df9fed879:0xe43d5385e4221547,['Car repair and maintenance'],4.7,3
0x809ad0d3c6c3977b:0x622a4cc238092251,['Home inspector'],5.0,2
0x809adbcdca7e1325:0xb2950baa4c9d8a73,['Apartment complex'],3.0,35
0x809abcd85c74d199:0xd301d61a15ac5ef6,['Furniture store'],3.3,38
0x809ac575c7d10acd:0x30af56021239bb0f,['Gas station'],3.6,7
0x809add10a2b1de01:0xa5b5f7aa10513c02,"['Auto parts store', 'Car accessories store', 'Car battery store', 'Tool rental service', 'Truck accessories store']",4.8,34
0x809ac44c1b2ea4af:0x8032fe803b1f3b11,['Bus company'],4.3,8
0x809ada857dcbd77f:0xfd6bea92cde11798,"['Locksmith', 'Safe & vault shop']",4.6,11
0x809ae5b423a9a2e5:0x94215b7c9c531d35,"['Website designer', 'Business development service', 'Internet marketing service', 'Marketing consultant']",5.0,8
0x809adfc2926d9b75:0xacb90a70bb8fbe63,['Auto parts store'],4.7,16
0x8084d0e283262eb5:0xc396a9698aa14f74,['Auto parts store'],3.7,8
0x809adf8c0a7c0001:0x51c5ff3549bc7c0f,['Barber shop'],4.6,22
0x809ac637017a2baf:0xef665af86a798889,"['Cell phone store', 'Electronic parts supplier', 'Electronics store', 'Telecommunications service provider', 'Telephone company']",4.6,14
0x809ad99921161925:0x6dcb3d60d8542725,"['Auto parts store', 'Auto parts market', 'Auto spring shop', 'Auto sunroof shop', 'Car accessories store', 'Racing car parts store', 'Tire shop']",4.6,18
0x8084d055e3c7b433:0x2d9cc9d4e46b54ad,"['Equipment rental agency', 'Ready mix concrete supplier', 'Tool rental service']",4.9,18
0x809ae72ca44f3f13:0xfacb56b33d694a2b,"['Pet store', 'Veterinarian']",4.7,13
0x809ac705d2686113:0x2163c462f7699db3,['Medical laboratory'],3.7,3
0x809ac7006dc3fac5:0xa7cda99df54c9fcf,"['Urgent care center', 'Emergency care physician', 'Emergency care service', 'Medical clinic', 'Walk-in clinic']",1.5,56
0x809acfebc5399309:0xc27a09cd54c21a67,['Towing service'],4.7,33
0x809ad698b0024975:0xb860b485bf115b55,['Towing service'],4.9,28
0x809add85e2c94811:0xc0e15886f041982,['Eye care center'],2.8,25
0x809adf38f9330c27:0xe4cd6a497398affe,"['Beauty supply store', 'Barber supply store', 'Cosmetics store']",4.1,71
0x809ac5c0e2b5a8e7:0x94ed13e689f867a7,"['Furniture store', 'Bedroom furniture store', 'Mattress store']",4.4,18
0x809ad9cb710ee843:0xa1247f2301faedc6,['Corporate office'],5.0,1
0x809b277f9207d47b:0x41e30805fe829932,['ATM'],2.5,8
0x809ad12af72e5b83:0x4eec7aa739fa3d0,['Attorney'],5.0,2
0x809ad973158b44ad:0xf7523ebf28b87eb,['Pizza restaurant'],4.0,28
