,name,gmap_id,category,avg_rating,num_of_reviews
567,ampm,0x809ada95f0c5d52b:0xf2659572b88e6e19,retail,4.0,24
570,Rose Valley Group Inc,0x8084ce0e4152797b:0xc5b248cc784f9f6d,auto,4.8,8
571,Community Psychiatry - Davis,0x8085298e2c86a881:0x85117818f3e66b54,health,1.9,25
574,Foot & Body Reflexology 4,0x809ac56f1fe4be55:0xe9129ebd2d466af5,health,3.4,15
575,American Market and Deli,0x809ad0e9d6861555:0x5a6d91bdecc29898,auto,4.8,8
577,J James Unisex Salon,0x809ad1cede40dfbd:0x3074a3b8dbf2897f,beauty,4.8,58
578,AS Fresh Meat and Deli,0x809add5314d716d9:0xff969cf5fab70f00,retail,4.9,66
581,Pacific Pride Commercial Fueling,0x8084d08c328ebb19:0xeeb2cb3d22167044,auto,3.7,3
583,Woodland Smoke Shop,0x8084d085e6f81c93:0xbf1b4ed81a6106c,retail,4.7,8
584,Something Sweet,0x809aa2d70b69dc5f:0xe759d62bb1626c6,restaurant,4.6,26
585,Pak Global Trading Co Inc,0x809ad030ee6c0303:0x3eaea89769385427,retail,4.2,28
587,DMV Child Care Center,0x809ad0fa4358304b:0xf56c3268ca301e62,health,2.4,5
588,Woodbridge Mini Park,0x80852bc166b01367:0xab878283d06fe668,recreation,3.8,8
589,The Acne & Skin Care Clinic,0x809ae427067e921b:0x3087268a3f450aa,health,4.4,8
592,Pediatric Medical Associates of Sacramento,0x809ada5f6a06fbb3:0xc2bc32ce3269d590,health,3.6,18
593,North Valley Fleet Services,0x809ad40409bf876b:0x5ef32e77df054823,auto,4.0,18
594,Health For All,0x809ad82d220d0139:0x7a1ebeba04ca681f,health,2.1,7
595,Cigarettes & Tobacco Forever,0x809ace22f496a717:0xb14443440ffe4a04,retail,3.9,48
596,Lalo's Auto Body,0x809acfe8023f2859:0x1076a72c695b7365,auto,4.6,8
597,Mental Health Urgent Care Clinic,0x809ad08991a49a53:0xa78065c96820d5ff,health,3.4,8
598,Johnson's Beauty Supply,0x809ad6e3257ce4f7:0xe09742bb5dd964cd,beauty,3.9,8
599,Sunrise Vape & Smoke,0x809adf8a9a908551:0xfc00af766a5d04b4,retail,4.0,16
602,A&R Family Salon,0x809add1e6e71e6a9:0x669339fab56a4794,beauty,5.0,3
604,U-Haul Moving & Storage at Arden Way,0x809ad96436aed327:0x27747b3f799c94b5,auto,4.0,98
605,Five Star Park,0x809ad94b69d3eb5f:0x32d01f73a36f084e,recreation,3.6,28
606,St Patrick's Thrift Store,0x809ad02037fe02fb:0x182ee5ae45948f92,retail,2.4,8
611,Elk Grove Unified School District,0x809ac7ab8fccb04b:0x17287343b4da2a1b,education,4.8,17
613,U-Haul Moving & Storage at 47th Ave and Hwy 99,0x809acfc68e796141:0xb15eea3457d1cd7c,auto,4.2,56
618,Star's Beauty Salon,0x809ad73c4458252d:0xccf48fc55d0ecf5b,beauty,4.0,48
619,Servicio de Grua REYES,0x809adf76811baa3b:0x554ef06b4daa6ba6,auto,4.5,2
620,Subway,0x809ad1c95e4cda1f:0xd7e87408ad918e93,restaurant,2.1,8
622,Khadim Jewelers Inc,0x809ac50ef3e30801:0x4a605f38fedecc55,retail,4.2,48
623,Sacramento Regional Fire/EMS Communications Center,0x809adcd4f72ff37f:0x2c1b92a5de0d89a9,recreation,4.9,7
625,GotPlateLunch- Rancho Cordova,0x809add888a16b731:0xb8af9a032ccc6d0f,restaurant,4.3,8
626,Walmart Auto Care Centers,0x809ad43c623aea93:0x28fe4613f7821e1b,auto,2.2,75
627,Jacquelyn's Salon of Elk Grove,0x809ac8e5514a3cbd:0xf7f291dd24aa8ac1,beauty,5.0,7
628,Capitol Barber Shop,0x809ad0e7897a8435:0x776891faa988d89b,beauty,4.8,68
631,Lincoln Dental Care,0x8084d09226437c53:0xac89b7fb55a31b74,health,4.9,158
632,Windmill Vineyards,0x8084c4c437a574bb:0x3a9ac4d7881f0f7a,recreation,4.6,8
634,Riverview Idealease,0x809ad40463bb5115:0xd394b79739bb875b,auto,4.7,3
636,CENTRAL AUTOBUSES,0x809acfe0913806f5:0xea9d2a786cde8ef4,auto,4.2,35
641,Mariscos Los Caracoles,0x809ac556b7085739:0x55f40ca99d4b441c,restaurant,4.5,28
647,Centerline Auto Center,0x809adbc788bbdc1f:0x2e9e5210a908e9d,auto,4.6,27
648,Elite Capital Investments,0x809ad0293cbc1bff:0x93c238a0dd2f51e6,auto,4.3,3
651,Villa Vista Dental,0x809ac8efe2becd91:0x7a746895bc81ac,health,4.9,154
652,Max Muscle Nutrition,0x809ade1bd2f7dbe7:0x540408ea793b8a4b,recreation,4.9,58
655,Straight Up Curls/curl specialist,0x809adfa20b6d5cd7:0x6b27ffc40f63ff44,beauty,5.0,8
659,U-Haul Moving & Storage of Woodland,0x8084d1fe938299a9:0x73d4ab7e01d8d0b6,auto,3.9,55
662,KK Collision Center,0x809adab2f1bb4e9b:0xbe61b11f84b3a22f,auto,3.8,8
664,Kaiser Permanente Behavioral Health,0x809ad12aed6a9c7b:0xa7c56afd2746caae,health,3.0,5
665,WellSpace Health Arden-Arcade Community Health Center,0x809adbe064aa4a61:0x6f487d2ed9a84b80,health,2.2,118
666,C.K. McClatchy High School,0x809ad100463eac8f:0x7130f2de7bdeba51,education,3.7,48
667,Ethel Phillips Elementary School,0x809ad0478f3ad1eb:0xfe2949b07d62c2a6,education,4.6,8
668,Mojarro Auto Repair,0x809ad9f4c67a2e3b:0xe29f6f299c8a72fc,auto,4.3,27
669,Housing & Community Development,0x809adca654d85c73:0xab0ae1d4f3636be,recreation,3.4,5
671,Audio Zone,0x809acf62caf53495:0xc2943676402a5a78,auto,4.2,8
672,Lena Nails,0x809adf906e1edabf:0xd9dfc821f770661a,beauty,4.5,15
677,Mercy Medical Group - Behavioral Health,0x809adef9cc07aead:0x8ccf6db0ce0ab6b,health,3.7,3
679,Glamour Nails,0x809ae16c809aeed7:0x8be91d33a514f49c,beauty,4.3,17
682,Orchard Supply Hardware,0x809ae417190a9039:0x293268cb09356411,retail,3.4,5
684,Leslie's,0x809ae41458b9de85:0xef410778b2612ff4,recreation,4.1,28
685,California Check Cashing Stores,0x809ae40315d9b85d:0x1e39b6f9f5a38e95,retail,3.0,8
686,Reena Bhullar,0x809ae41c41255283:0xa9a57d2a8a6730,health,4.0,5
687,U-Haul at El Camino Ave,0x809ad9512a308b91:0xad8cdb1f1d6f9571,auto,3.5,137
688,Rite Aid,0x809adbbf271b5e1f:0x36878a364b98dfbc,beauty,4.0,18
691,The Blue Ox,0x809ad1297866aaab:0x7bc588c551c506fe,retail,4.8,18
692,Holy Slice,0x809ad1e16113f8e3:0xcb085e4bc9b71079,restaurant,4.8,28
694,Sushi Davis,0x808529737f759dfb:0xf0f023648d0d267c,restaurant,3.9,14
695,Walton Pediatrics & Medical Associates,0x809ada5825a44661:0xfd6a30d10e250885,health,2.3,8
696,Morgan Mechanical Heating & Air Conditioning,0x809ae0cc244850d9:0x9c136026d747f4a8,auto,5.0,8
697,Laguna Creek High School,0x809ac63c08da2305:0x582fe6b9c2a4c9a8,education,3.4,38
698,Lollicup,0x809ac675f8abf103:0x3f543b0ce4c299cf,restaurant,3.6,8
699,Le Cordon Bleu College of Culinary Arts in Sacramento,0x809b29e233dcfc59:0xe5c4a2affbc98306,education,4.0,8
704,Therapeutic Body Care - Your Personal Restoration Spa,0x809ae45156ecd47b:0x2c561278bed9acf4,health,5.0,1
706,Starbucks,0x809ae500c47afac1:0x5a16e0cd4dde6726,restaurant,4.2,18
709,Salon 701,0x809ada59030cec5d:0x8e8ef63da834ffd3,beauty,3.8,18
712,Windshield Pros,0x809adac202d77843:0x27e9ad7d684b92a1,auto,2.4,5
717,Chico's,0x809ada5771707325:0x934fccf529a22d3c,retail,4.6,8
718,7-Eleven,0x809ac58e7a49b361:0x69fc8972721b949f,auto,3.5,26
721,FloatAwaySpas,0x809ada24d0fcd495:0x7b37d4da9b309a0c,beauty,4.9,46
722,Hornet Field,0x809ada8ea400e4b5:0xd875b4d4725d0475,recreation,4.4,8
727,Kenny G & Company Fine Jewelers,0x809ade19ae265ecb:0x8c4117c18b0d6fcb,retail,4.9,33
728,Markenbill Automotive Eng. Inc.,0x809adad1f107251f:0xd3173bea34bb1b50,auto,3.6,18
732,United Carburetor,0x809acf52da717701:0x46b16981c911e751,auto,4.3,36
735,Streets of London Pub,0x809ae41b1bbfb937:0x9d59685d00773820,restaurant,3.3,3
740,Lone Star Service,0x809b2064f060261d:0x26140b9f9c0fec76,auto,5.0,35
741,The Dragon House,0x809ad12635a45fbd:0x1f518a33c2ba352,restaurant,4.2,33
750,India Fiji Food & Fashion,0x809adbdba1981009:0x39f50a37616f8314,grocery,4.0,26
753,Discovery Park Entrance,0x809ad6e8b0edb809:0x3d77fec82395a9f0,recreation,3.7,18
756,Starbucks,0x809adff7a1b86261:0x41ef7f9082c6d742,restaurant,4.2,8
757,Zócalo Folsom,0x809ae5ed1ea1bc8f:0x35c161be0abe76bd,restaurant,4.0,256
758,Hamisha Bahar Halal Market,0x809adb1e508eeaff:0xfcfa35f6fc78247f,grocery,4.6,8
759,XFINITY Kiosk by Comcast,0x809adb2e2a794b9d:0x6189a37442677de7,retail,3.9,15
763,PLB Skin Therapy,0x809ad0d500773209:0x3e5b439ff53bf3ef,beauty,4.8,5
764,Folsom Leader Pharmacy,0x809adcbcfbbee8ed:0x1bd44e6b30c637f6,health,4.7,18
765,Amazing Lash Studio,0x809ac655696c3f97:0x546d5d6c44d3e867,beauty,4.4,174
766,CalUrgent Care - Sacramento,0x809ad75cd1805e57:0xcc7c78ffbc782d9e,health,4.2,17
767,Lit Spa,0x809ac79c2e1a62ef:0xca02c26b687d3d1d,beauty,3.8,16
768,L.A. Nail Talk,0x809ad9897baaf90f:0xa14fe73126b818a6,beauty,4.3,28
769,Boss Hog Battery Services,0x809acf604c917c7f:0xf24930702b3143dd,auto,4.7,3
770,Happy Time Learning Center,0x809acff0ea0cc793:0x1ca7ed9bf6a8094d,health,3.7,6
771,Project 25,0x809ad1d445633c79:0xc838f2503daa1cc5,recreation,5.0,8
774,Truxel Hair and Nails,0x809ad651233e9c1d:0x50e4a86a47558b7c,beauty,3.3,48
776,Oasis Hair & Nails,0x809ad6513a77fb27:0xd68f70b01d853119,beauty,4.6,25
778,California Auto House,0x809adc3dadce8fe3:0xfeab66bd53fc9231,auto,5.0,8
779,Unique Plaza Auto Sales,0x809ada33690eb9ff:0xad9dc93c27ea24bb,auto,4.1,15
780,Grace Valley Christian Academy,0x808528717f802945:0x892a1bcb40672352,education,3.8,33
781,7-Eleven,0x809ad160077ea7e1:0x6492f4fa143a0741,auto,2.7,15
782,Toly's Detailing & Auto Glass,0x809adee03a38619d:0xabdaa076b8ac2c97,auto,4.5,8
783,First Central Insurance Agency & DMV SERVICES,0x809ade99394aaf29:0xb3daaefa5f16498f,auto,4.7,48
787,Payless ShoeSource,0x809adaaa268fa52d:0x99f91b2b876112bf,retail,3.0,4
789,Suede Studio Inc.,0x809adbdeaaf81b2f:0xd77608cdb3e308bd,beauty,4.5,27
791,QTS Sacramento,0x809ad7ca32a911b3:0xac187078298037f3,retail,4.6,8
792,Valley Oak Ballroom,0x809ac6468d3e933b:0x592f66a1941f2121,restaurant,5.0,2
794,River City Motorsports German and American Automotive Repair,0x809adad202536a6b:0xce65c4ae0f20b5c8,auto,4.9,13
795,Brightstar Auto Maintenance and Repair,0x809ac4544c9e91d7:0x773641654d8ced45,auto,5.0,7
796,Chevron ExtraMileSacramento,0x809ac437eb76ba0f:0x52520ce578e38d8f,auto,3.7,15
797,Expresso Yourself,0x809ac66b1fdba843:0xe236d46c25189c24,retail,5.0,1
799,KACE Nails Spa,0x809ad1fc25579b13:0xd5b0292473cadf28,beauty,4.3,18
800,In Style Nails,0x8084d146b1dbae59:0x2f939b48bfd1d7fc,beauty,4.6,138
801,Deluxe Air,0x8084d10285289ab5:0x41a328f7f9554bfd,auto,4.7,18
802,Doan’s Auto Body & Paint,0x8084d1642907a92b:0xf6d3d903c9fba470,auto,5.0,68
803,Zen Auto Sales,0x809ada64a4070321:0x4234eb3b04a8d85f,auto,4.4,28
806,Yoshimura Auto Services,0x809ad1b5bfd97555:0x598e18178c9d8121,auto,5.0,18
807,Dignity Health,0x809add3ce2aedc95:0x5666fe4d1e0fe294,health,3.0,2
808,U-Haul Moving & Storage of Natomas,0x809ad7fd05165413:0x8f542cfb7ae31ed,auto,3.8,116
809,Sacramento Towing by Chimas,0x809ad994ec5b8a45:0x19e1cc45f5a64b98,auto,3.5,25
811,Sacramento County Public Health,0x809ad0711de776ad:0xdf3358ca21a4d7af,health,2.9,15
813,Poor Boys,0x809ad7ca90362eeb:0x224e25cc9e7bca28,restaurant,4.5,24
814,Auto Stop,0x809ac5514ee8e7ad:0x26a23f245a70aa31,auto,4.6,16
821,Jasper Engines & Transmissions,0x809ad74c2ab4b877:0x1287b88ba62cf07b,auto,3.0,4
822,Office Depot Tech Services,0x809ae4173fc1516f:0x74a1b325fca4f5a4,retail,5.0,1
824,Nash & Proper,0x809ac91bf5f7316b:0x228020f8dd38d812,restaurant,3.6,28
827,Sandhu Charanjit S MD,0x809ada5ec340eac3:0x9d85b610b9287445,health,3.7,6
834,U-Haul of Rancho Cordova,0x809ae7e91f5d1759:0xa5f2b8677afe6739,auto,3.9,98
836,Shell,0x809ade256f00f62b:0x2c8a8e66e4081fa4,auto,3.4,37
838,Auburn Oaks Family Dentistry,0x809adf8a3269cf0b:0xd566f6834c0ebf8b,health,4.7,47
839,Nurmahal Jeweler,0x809b291d783402d9:0x3a42c254eeb8685,retail,4.6,27
840,Bagga Jewelers,0x809ac56f6e37ef83:0x4b3e42df054bc42,retail,4.4,26
841,Water’z Wing’z,0x809acf8904bc11e7:0x34cfec8cd7dcce8e,restaurant,4.0,28
842,Metro by T-Mobile,0x809ad011c4faa3ff:0x73b67198eb12e568,retail,4.8,18
845,Sam's Club Auto and Tires,0x809adbda50220c1b:0xcf407f9f83ad5dd1,auto,5.0,2
848,Walgreens,0x809ade250373269b:0x8bfb308432fcca92,beauty,3.1,36
852,Revive Therapy Massage & Myofascial Release,0x809adb492d41d433:0x56a9ce33944ca577,beauty,4.8,8
858,Cintas Uniform Services,0x809ac4924a4e6d4d:0xdda1678101022724,retail,4.5,8
861,Three Bridges Gift Boutique,0x809ae6ab6575aecd:0xf1de2bcbb1b7ab69,retail,5.0,1
866,NEW OMM MARKET,0x809adfa5cdbafb1f:0xdc3e4bf05ac686dd,restaurant,4.5,8
868,Scarlett Salon & Spa,0x809ac74e8b61c8d9:0xb06b1ce58970c961,beauty,4.9,36
870,MobilityWorks,0x809adcc41c2e0ebf:0xeedf18d2c62786cf,auto,4.1,27
872,Riebes Auto Parts,0x809adf8c3990c347:0x1189d6a61ab59ea3,auto,3.9,7
873,Mid Century Sacramento,0x809add67a84dd85b:0x912d05c326dbf2c8,retail,5.0,8
874,Generations Family Footwear,0x808529739e728955:0x317262d4a1ea69ab,retail,5.0,114
876,RockBand University,0x8085299fa7e7bc15:0xb4e201a2ddb0cb94,education,5.0,7
877,Ink Monkey Graphics,0x8085297e6bfc00a5:0xc7c64610d438507e,retail,4.7,8
878,Blisworks Bikes,0x8085299088910297:0xd61365bdbc2c8b82,retail,4.7,8
880,Papillion Salon,0x809ad6071a4d3dd1:0xb7f506b3c59b0a6b,beauty,4.8,36
881,Peterson Chiropractic Clinic,0x809adbf5bb3aaf5f:0x684e2f6506d76175,health,4.6,8
882,SWANSTON COMMUNITY CENTER,0x809ada51cf963843:0xde218f12a7ef8e19,education,4.5,14
883,Sutter Urgent Care - Sacramento,0x809ad0948773999d:0x6c6994b1c29f9ce2,health,3.4,58
886,Waterfront Wheel,0x809ad70782d7adbb:0x60f231fa35bbb099,recreation,5.0,4
893,SnS Salon & Spa,0x809ad160363668ad:0x8cbe34fb5acd74fa,beauty,4.1,26
894,Certified Collision Center,0x809aa3ae387ce12b:0x3156e265772892ab,auto,2.2,8
895,Nice Twice,0x809aa2cf8bb5cf27:0xac07275f23754e24,retail,5.0,1
899,Spice Kitchen,0x809ad0e2691935d5:0xd7f9936fc35db17,restaurant,3.8,5
910,Olive Tree Lane,0x808529cb4def521f:0xab02f73275319080,recreation,4.5,2
911,Crumbl Cookies - Folsom,0x809ae569a8b7ef17:0x80024549b018ec0f,restaurant,4.8,375
912,AB Tires and Auto Repair Shop,0x809ad9fa55dbbb7d:0x32f7a965150f0112,auto,5.0,16
916,Lee's Hair Affair,0x809adb59667a5697:0xd3b8a9c38f9fdcda,beauty,4.1,8
918,Stop & Shop,0x809ad9740d5ddea5:0xb306e052b253ca65,grocery,3.8,87
920,Quest Diagnostics Sacramento South Land Park-Employer Drug Screens Not Offered,0x809ace22a3f9970d:0x37c77d7c82fd4746,health,2.4,47
925,ARCO,0x809ac592cb450f45:0xccf639739eb48fea,auto,4.3,48
926,ampm,0x809ac594e418a3bf:0x3786093d59702260,retail,2.9,13
928,Pristine Barber Studio,0x809ad1e0e0fdca89:0x1bcc833f138b9e50,beauty,4.3,18
929,ampm,0x809ac5b72713411f:0x3683fef5245bce8e,retail,3.3,7
932,Smoke Town,0x809ada93c3c44de5:0x6e8b1cca429eb460,retail,3.2,17
935,City of Folsom Parks & Recreation,0x809ae3ff447d6c11:0xc4db4fcf24ee91df,recreation,3.0,8
936,Anytime Fitness,0x809ae15a174f87c1:0x9c3881147c49f6ae,recreation,4.9,28
937,GT Auto Lounge,0x809ac518828dceed:0x1fa1898c1a249ce,auto,4.6,25
940,Woodbine Elementary School,0x809acfdaaaae48b7:0x45f66ccfddd1ec83,education,4.3,16
941,La Paris Salon,0x809ae41bb9ac89eb:0x1c3b1ef6ef810b98,beauty,4.7,7
945,Folsom Hair,0x809ae41a7999760f:0x9426d7be98d4024a,beauty,4.8,27
946,Bidwell Dental,0x809ae41a7999760f:0x4930bd15dd7080a1,health,5.0,18
947,Bidwell Automotive Inc,0x809ae501086d10d7:0xdbebbf7afcd1bb95,auto,5.0,55
948,KTR 24 Hour Road Service & Fleet Services,0x809ad9581ddf67df:0x6e14ca9ee956e527,auto,5.0,5
949,Upscale Consignment Furniture,0x809ad96d5dbe06d3:0xa9c2843a1fee8fc4,retail,4.1,28
950,World Market,0x809ad915520eb12d:0x21265cc2976f8883,grocery,4.6,18
952,Global Driving School,0x809ad04ecb4f5779:0xea7622d1b23e6fd1,education,5.0,8
956,Staples,0x809ae50942e91473:0x6495675b3787d203,retail,4.0,38
957,The Smart Axe Folsom,0x809ae7bdc6ee2527:0xcc90fea1c5bdaf3,recreation,4.9,36
959,ZenTerra Spa,0x8084df667c2d2233:0x3015ad217886fc7b,beauty,4.5,4
965,Mobifone,0x809ac5b426996d2d:0x8440432155e823e2,auto,4.8,4
971,Loyal Towing,0x809acfe9ecd0234f:0xa13ca2b8eff187c1,auto,2.9,33
975,Folsom Lake Chrysler Dodge Jeep Ram Service,0x809ae768ac77ce97:0x5eb204bd140e1587,auto,1.6,7
976,Subway Restaurants,0x809ae6895d6718df:0xba06223ca494073e,restaurant,3.9,48
977,Morrison Marine,0x809ae77e4d2350c5:0xc465330408c09d4a,auto,5.0,8
980,Advance America,0x809ad6e33266fee7:0xd157e8d73887f027,retail,4.7,38
981,Upgrade Cuts & Styles,0x809acffb0f8a7989:0x26700e4441df2299,beauty,4.8,16
986,Caterino Park,0x809ac7cc83cfd21d:0x69b92293ca72403b,recreation,4.1,13
987,Walgreens Pharmacy,0x809ad1ca346b5979:0xacc1628ac376bd93,health,1.0,1
988,Acme Construction Supply,0x809ac4f2f8327e4b:0x6a7d3dcb832331e6,retail,5.0,4
989,JCPenney Optical,0x809ade25ae5b6511:0xedaf91ed1e59068e,health,4.5,2
990,Auto Bank 916,0x809add82fa155555:0xfdbf8893f2b20c48,auto,5.0,8
995,Crunch up Gym,0x809adf4139ddb353:0x82a645beeb63446,recreation,1.0,1
999,Office,0x809ada4d184833db:0x4f0e72bfe1ed7c8e,restaurant,4.5,48
1002,Fulton Court Electrolysis,0x809ad981cb72330d:0x7711c066f728583e,beauty,5.0,7
1003,Ridgepoint School,0x809ad8aaea90bea9:0x772068a822e3a68d,education,4.1,18
1004,Bullseye Mobile Dent Removal of Sacramento,0x809ad08d77e64ce1:0x7dcfaf5faf0efa15,auto,5.0,8
1005,Skin Care by Carol,0x809ac70f7e4c35bf:0xaf03d6d83ffdc4d0,health,4.9,8
1006,Ambrose825Crafts,0x809ad0cebbe40001:0x3e64d4785b85ebc7,retail,1.0,2
1014,Pioneer Landing Park,0x809ad136a365b46b:0x362cb2280d8dbbe0,recreation,4.6,7
1015,Economy Mattress & Furniture,0x809ac5326f76314d:0xe006657882490d0f,retail,3.0,1
1019,Aerialist Press,0x80857e3f8dbfe653:0xd2aa23a88d6ce40b,retail,5.0,1
1020,Fantastic Sams Cut & Color,0x809add475508d709:0xefba3185caa5f2cb,beauty,4.2,48
1021,Sun Health Massage,0x809ac55b0d640867:0xf17b22081f32bf43,beauty,5.0,4
1022,916AutoWorks,0x809ada30da99d61f:0x8b864aa4928b896,auto,4.2,54
1023,Step 1 Dance & Fitness,0x809ad0e12b283c71:0xa49c6a4186ebd92,education,5.0,18
1024,Tuxedo Den,0x809ada1dc69c9a5f:0x10618f585505915,retail,4.4,38
1026,HomeTown Buffet,0x809adbc3688bb7eb:0xabab9ed68e649a16,restaurant,3.4,8
1027,Nor-Cal Beverage Co- West Sacramento Production Facility,0x809ad3fdaf16c54d:0xf4be068635d96635,auto,3.4,13
1030,Gary & Son's Painting Services,0x809ada83262b4019:0xcba185b56a21b143,auto,5.0,2
1031,Nile Ethio Kitchen,0x809adbecde3b3ad7:0x538dfbc753587070,restaurant,5.0,4
1032,Speedway,0x809ada3523f16bdd:0xccbe341d368dafed,auto,2.4,5
1034,Asmara Cafe,0x809ada4b0d2aabe1:0x63d79d18c25a16ec,restaurant,5.0,5
1036,Walmart Pharmacy,0x809acf1d9c085a8b:0xf19fc743510d0779,health,3.4,8
1038,USCIS Sacramento Field Office,0x809ad19c72259937:0xd373327bf30c8438,recreation,3.5,17
1042,Gruas Reyes-Roadside assistance in Sacramento CA,0x809ad756aa71170d:0xa5b42da7b6203bc0,auto,4.8,5
1044,SA 16 66,0x809ac3c693d410cf:0xc5de024a80b500c2,recreation,5.0,1
1048,Chevron #210982,0x809ad97453db9311:0x185bfe5ede55d6c7,auto,3.7,3
1049,Great Cuts,0x809adedf39903b3d:0xa94bc51ee8b735cc,beauty,4.6,38
1050,OK Tire & Auto Service,0x809ae404ae78207f:0x3d86c05cb90a6be5,auto,4.3,38
1052,Guads Tacos & Beer,0x8085294f18b14383:0xdf7b87faad59bb57,restaurant,5.0,24
1053,Parkside Bar & Lounge,0x808529b30b638677:0x47f6b284b379134f,restaurant,4.7,14
1055,Doce Pares Eskrima,0x809add1a1a0e7aeb:0x736e7aafb073c1b9,education,5.0,6
1059,Horizon Glass Inc,0x809ad933d3004813:0x4c3f156a0b6e59d1,auto,4.1,8
1062,Arias Home Health,0x809aded51767f1c3:0x1a06328854bd022c,health,5.0,2
1063,East Sac Dental,0x809ad09ae6efba75:0xe28d5cbcf84778b9,health,4.9,258
1065,Dry Creek Tire Store,0x809ad824400fab69:0xecf7136c50d00942,auto,3.7,13
1067,ELITE TRUCK REPAIR AND WASH INC,0x809ab95108c9a355:0x1ad8174cd98bfc2d,auto,4.1,25
1068,Post Oak Barbecue,0x809ad92c992e19b5:0xb18cb8cb566b2447,restaurant,5.0,24
1070,Cam's Salon & Spa,0x809ad0c35994f659:0x640d6e65a0516de,beauty,4.8,8
1071,Top Star Nails & Spa,0x809ad622ba0b31cb:0x2aef0e929893e242,beauty,3.7,35
1074,Tahoe Park Playground,0x809adb122e2dbec5:0x21a4e6d9ddd88e54,recreation,4.4,93
1075,Tammy Sac Nails & Spa,0x809ac5f539fb1c85:0x7cc34457a1add670,beauty,3.4,46
1077,Subway,0x809ac5f94f3a3465:0xa3f1d8f8f0256b1b,restaurant,3.0,2
1079,Express Print & Ship,0x809ac554d1f2df19:0x1b7711b4b208a17c,retail,3.9,18
1080,Steves Collision Repair,0x809ad1d989f900f7:0x284d27ed0b807a75,auto,4.7,16
1082,Classics Mini Park,0x809ad3120ed580d1:0xf67f75bb9f2ee7f1,recreation,5.0,1
1083,Parkwood Estates Greenbelt Park,0x809adfe80d82b949:0xe6c7c3532db8102a,recreation,4.0,1
1084,Eagle Point Park,0x809ad3b2183d8e41:0x5bff10bfc2435081,recreation,4.8,3
1085,Lake View Park,0x809ad3836d33dc49:0xd20bc596ff168768,recreation,4.5,2
1086,Fred and Leila Holmes Park,0x809ad1ae4546dd0f:0x158205c50ac4b8cd,recreation,4.8,4
1087,Park Circle,0x809ad1e7d35cb255:0x372a30e2983c91b6,recreation,3.3,6
1088,Poquito Park,0x809ad35c1f9d40c3:0x39eb257b567c912f,recreation,4.0,4
1093,Jungle + Grace Massage Studio,0x809ad12c81bbe6c5:0x7af6e4d483b15a3e,beauty,5.0,18
1095,Shotmakers Indoor Golf Center,0x809ac744792aabc1:0x39ba6b19d2636d37,recreation,5.0,5
1096,Famous Cigarettes & More,0x809ac6bec4ed8e93:0x93039638452edf75,retail,4.2,8
1098,Maribou Salon,0x809ae5060b970e1f:0xd636e1d38e59e78e,beauty,4.1,34
1099,Eclipse Grill & Bar,0x809ad747d353b687:0x259f7e3dfad36373,restaurant,2.8,4
1100,Discount & 98 Center Store,0x809ad03c6d96e309:0x360e561c94bbc0ca,retail,4.1,18
1101,Los Burritos Express,0x809ae952a90aa777:0xbc7c472410d72e98,restaurant,5.0,8
1102,Natomas Urgent Care,0x809ad746fd6793b7:0x68afd224f842ca73,health,3.1,54
1103,DK's Place Pizza & Fun,0x8084d12975736099:0x15caa68845d91cb1,recreation,3.9,28
1107,Vivid Salon & Spa,0x809ada4d6b281ccd:0xeaeaf330d9a20b,beauty,5.0,24
1108,A To B Cars,0x809ac4f05f51d305:0x1fefc619f88ce730,auto,3.1,38
1109,Walmart Vision & Glasses,0x809ad647c0a8e4b9:0xea8c4535ed085339,health,3.4,14
1110,Plaza Cafe Hookah Lounge,0x809ad1299ee8df05:0x4ccfffe62e73069d,restaurant,3.0,4
1112,ABM MOTORS INC,0x809adedfa6ca7b1f:0xa8e1d3828778d849,auto,4.6,8
1116,PLA Skateboarding | Folsom,0x809ae4030e0490d9:0x6ccb88e5ca7a2251,retail,4.8,48
1120,Shell,0x809ac5a82381b437:0x6922617d65bbc321,auto,3.8,36
1121,Spa Star Clip's Hair & Nail,0x809ac5a815dd17ab:0x3f3fdc51418d022b,beauty,4.9,8
1122,Fit Republic,0x809ac5a7e2f45bd9:0x13d4662b86b12da7,recreation,3.5,98
1123,Performance Bicycle,0x809ada4468b646b7:0xd4b000e0ac3d0317,retail,3.9,77
1128,Davis Bike Exchange,0x80852976450c8d8d:0x59b3ff2187fe32f2,retail,3.5,45
1129,Clay's Auto Care,0x809ad3cf1ccef97b:0xa63bba1b5447b73e,auto,4.2,6
1130,La Pasadita,0x8084d08d17334517:0x77b5f52f35235ada,restaurant,4.0,58
1131,Armando's Western Wear,0x8084d0e3fcbd107b:0xf674088489bcb3a5,retail,4.6,18
1132,Leer West,0x8084d11cce69abe7:0x72b9f1147edcc287,auto,3.6,8
1133,DeBorba Events,0x80900c3219fbe7fb:0xaa83c126c7547f0f,retail,5.0,13
1140,Helen Carr Castello Elementary School,0x809ac7d9c50fb817:0x536c87e2fd4ace92,education,4.0,16
1141,Rite Aid,0x809ac7b722a2a8dd:0x719e4dc237714d5,beauty,2.5,26
1142,Elk Grove Naturopathic Medicine,0x809ac7448494a3fd:0xcec13a0914d57bb4,health,5.0,3
